route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color,exact_times
"62-S78-4-sj2-1","2453","S784","Wyong Station to Central Coast Steiner School","School buses","712","00B5EF","FFFFFF","1"
"62-S78-5-sj2-1","2453","S785","Wyong Station to Tuggerah PS","School buses","712","00B5EF","FFFFFF","1"
"62-S78-6-sj2-1","2453","S786","Bateau Bay to Lisarow HS","School buses","712","00B5EF","FFFFFF","1"
"62-S78-7-sj2-1","2453","S787","Forresters Beach to TLSC Tumbi Umbi Campus","School buses","712","00B5EF","FFFFFF","1"
"62-S80-1-sj2-1","2453","S801","Tuggerah Lakes SC, Berkeley Vale to Killarney Vale via Bateau Bay","School buses","712","00B5EF","FFFFFF","1"
"62-S80-2-sj2-1","2453","S802","St Peters College to Cresthaven Av at Ireland Dr","School buses","712","00B5EF","FFFFFF","1"
"62-S80-3-sj2-1","2453","S803","St Peters College to Our Lady of the Rosary PS via The Entrance","School buses","712","00B5EF","FFFFFF","1"
"62-S80-4-sj2-1","2453","S804","St Peters College to Bateau Bay","School buses","712","00B5EF","FFFFFF","1"
"62-S80-5-sj2-1","2453","S805","St Peters College to Bateau Bay via Shelly Beach","School buses","712","00B5EF","FFFFFF","1"
"62-S80-6-sj2-1","2453","S806","St Peters College to Bateau Bay via Palm Valley Rd","School buses","712","00B5EF","FFFFFF","1"
"62-S80-7-sj2-1","2453","S807","St Peters College to Bundilla Pde","School buses","712","00B5EF","FFFFFF","1"
"62-S80-8-sj2-1","2453","S808","St Peters College to Killarney Vale","School buses","712","00B5EF","FFFFFF","1"
"62-S80-9-sj2-1","2453","S809","St Peters College to Wyong Station","School buses","712","00B5EF","FFFFFF","1"
"62-S81-0-sj2-1","2453","S810","Tuggerah Lakes SC, Tumbi Umbi to Cresthaven Av","School buses","712","00B5EF","FFFFFF","1"
"62-S81-1-sj2-1","2453","S811","Tuggerah Lakes SC, Tumbi Umbi to The Entrance","School buses","712","00B5EF","FFFFFF","1"
"62-S81-2-sj2-1","2453","S812","Tuggerah Lakes SC, Tumbi Umbi to Tuggerah PS","School buses","712","00B5EF","FFFFFF","1"
"62-S81-3-sj2-1","2453","S813","Tuggerah Lakes SC, Tumbi Umbi to Bundeena Rd","School buses","712","00B5EF","FFFFFF","1"
"62-S81-4-sj2-1","2453","S814","Tuggerah Lakes SC, Tumbi Umbi to Toowoon Bay","School buses","712","00B5EF","FFFFFF","1"
"62-S81-5-sj2-1","2453","S815","Tuggerah Lakes SC, Tumbi Umbi to Bateau Bay via Tumbi Rd","School buses","712","00B5EF","FFFFFF","1"
"62-S81-6-sj2-1","2453","S816","Tuggerah Lakes SC, Tumbi Umbi to Robertson Rd","School buses","712","00B5EF","FFFFFF","1"
"62-S81-7-sj2-1","2453","S817","Tuggerah Lakes SC, Tumbi Umbi to The Entrance North","School buses","712","00B5EF","FFFFFF","1"
"62-S81-8-sj2-1","2453","S818","Tuggerah Lakes SC, Tumbi Umbi to Bateau Bay via Robertson Rd","School buses","712","00B5EF","FFFFFF","1"
"62-S81-9-sj2-1","2453","S819","Tuggerah Lakes SC, Tumbi Umbi to Central Coast Steiner School","School buses","712","00B5EF","FFFFFF","1"
"62-S82-0-sj2-1","2453","S820","Tuggerah Lakes SC, Tumbi Umbi to Bateau Bay Showground","School buses","712","00B5EF","FFFFFF","1"
"62-S82-1-sj2-1","2453","S821","Tuggerah Lakes SC, Tumbi Umbi to Brooke Av PS","School buses","712","00B5EF","FFFFFF","1"
"62-S82-2-sj2-1","2453","S822","Tuggerah Lakes SC, Tumbi Umbi to The Entrance PS","School buses","712","00B5EF","FFFFFF","1"
"62-S82-3-sj2-1","2453","S823","Tuggerah Lakes SC, Tumbi Umbi to The Entrance PS","School buses","712","00B5EF","FFFFFF","1"
"62-S82-4-sj2-1","2453","S824","Tuggerah Lakes SC, Tumbi Umbi to The Entrance via Toowoon Bay","School buses","712","00B5EF","FFFFFF","1"
"62-S82-5-sj2-1","2453","S825","St John Fisher School to Tumbi Creek Rd via Chittaway Bay","School buses","712","00B5EF","FFFFFF","1"
"62-S82-6-sj2-1","2453","S826","St John Fisher School to Bateau Bay via Berkeley Vale","School buses","712","00B5EF","FFFFFF","1"
"62-S82-7-sj2-1","2453","S827","TLK Alesco School to Wyong Station","School buses","712","00B5EF","FFFFFF","1"
"62-S82-8-sj2-1","2453","S828","The Entrance North to Bateau Bay","School buses","712","00B5EF","FFFFFF","1"
"62-S82-9-sj2-1","2453","S829","Ourimbah PS to Bateau Bay via North Gosford","School buses","712","00B5EF","FFFFFF","1"
"62-S83-0-sj2-1","2453","S830","Holgate PS to Central Coast Hwy","School buses","712","00B5EF","FFFFFF","1"
"62-S83-1-sj2-1","2453","S831","Holgate PS to Central Coast Grammar School via Matcham","School buses","712","00B5EF","FFFFFF","1"
"62-S83-2-sj2-1","2453","S832","Narara Valley HS to Central Coast Grammar School","School buses","712","00B5EF","FFFFFF","1"
"62-S83-3-sj2-1","2453","S833","Lakes Grammar School to Bay Village","School buses","712","00B5EF","FFFFFF","1"
"62-S83-4-sj2-1","2453","S834","Central Coast Steiner School to Berkeley Vale","School buses","712","00B5EF","FFFFFF","1"
"62-S83-5-sj2-1","2453","S835","Wamberal Public School to Bateau Bay via Tumbi Umbi and Killarney Vale","School buses","712","00B5EF","FFFFFF","1"
"62-S84-0-sj2-1","2453","S840","Wamberal PS to Tumbi Umbi","School buses","712","00B5EF","FFFFFF","1"
"62-S84-1-sj2-1","2453","S841","TLSC Tumbi Umbi Campus to Our Lady of the Rosary PS","School buses","712","00B5EF","FFFFFF","1"
"62-S84-2-sj2-1","2453","S842","TLSC Tumbi Umbi Campus to Forresters Beach","School buses","712","00B5EF","FFFFFF","1"
"64-685-H-sj2-1","2454","685H","Springwood to North Hazelbrook (Loop Service)","Blue Mountains Buses Network","700","00B5EF","FFFFFF","1"
"64-685-sj2-1","2454","685","Katoomba to North Wentworth Falls (Loop Service)","Blue Mountains Buses Network","700","00B5EF","FFFFFF","1"
"64-686-G-sj2-1","2454","686G","Katoomba to Katoomba Golf Club via Cliff Dr (Loop Service)","Blue Mountains Buses Network","700","00B5EF","FFFFFF","1"
"64-686-sj2-1","2454","686","Katoomba to Scenic World via Echo Pt (Loop Service)","Blue Mountains Buses Network","700","00B5EF","FFFFFF","1"
"64-688-sj2-1","2454","688","Penrith to Emu Heights (Loop Service)","Blue Mountains Buses Network","700","00B5EF","FFFFFF","1"
"64-689-sj2-1","2454","689","Penrith to Leonay (Loop Service)","Blue Mountains Buses Network","700","00B5EF","FFFFFF","1"
"64-690-C-sj2-1","2454","690C","Springwood to Faulconbridge (Loop Service)","Blue Mountains Buses Network","700","00B5EF","FFFFFF","1"
"64-690-H-sj2-1","2454","690H","Katoomba to Katoomba Hospital (Loop Service)","Blue Mountains Buses Network","700","00B5EF","FFFFFF","1"
"64-690-K-sj2-1","2454","690K","Katoomba to Springwood","Blue Mountains Buses Network","700","00B5EF","FFFFFF","1"
"64-690-P-sj2-1","2454","690P","Penrith to Springwood","Blue Mountains Buses Network","700","00B5EF","FFFFFF","1"
"64-691-sj2-1","2454","691","Penrith to Mount Riverview","Blue Mountains Buses Network","700","00B5EF","FFFFFF","1"
"64-692-B-sj2-1","2454","692B","Springwood to Buckland via Lomatia Gardens and Hospital (Loop Service)","Blue Mountains Buses Network","700","00B5EF","FFFFFF","1"
"64-692-H-sj2-1","2454","692H","Springwood to Hawkesbury Heights (Loop Service)","Blue Mountains Buses Network","700","00B5EF","FFFFFF","1"
"64-692-W-sj2-1","2454","692W","Springwood to Winmalee (Loop Service)","Blue Mountains Buses Network","700","00B5EF","FFFFFF","1"
"64-692-Y-sj2-1","2454","692Y","Springwood to Yellow Rock (Loop Service)","Blue Mountains Buses Network","700","00B5EF","FFFFFF","1"
"64-693-sj2-1","2454","693","Springwood to Burns Road via Lalor Rd (Loop Service)","Blue Mountains Buses Network","700","00B5EF","FFFFFF","1"
"64-694-sj2-1","2454","694","Springwood to Bee Farm Road (Loop Service)","Blue Mountains Buses Network","700","00B5EF","FFFFFF","1"
"64-695-sj2-1","2454","695","Katoomba to South Leura (Loop Service)","Blue Mountains Buses Network","700","00B5EF","FFFFFF","1"
"64-696-sj2-1","2454","696","Katoomba to South Katoomba via Clissold and Ada Sts (Loop Service)","Blue Mountains Buses Network","700","00B5EF","FFFFFF","1"
"64-697-sj2-1","2454","697","Katoomba to North Katoomba (Loop Service)","Blue Mountains Buses Network","700","00B5EF","FFFFFF","1"
"64-698-sj2-1","2454","698","Katoomba to Blackheath (Loop Service)","Blue Mountains Buses Network","700","00B5EF","FFFFFF","1"
"64-698-V-sj2-1","2454","698V","Katoomba to Mt Victoria (Loop Service)","Blue Mountains Buses Network","700","00B5EF","FFFFFF","1"
"64-810-1-sj2-1","2454","8101","Emu Plains to Nepean HS","School buses","712","00B5EF","FFFFFF","1"
"64-810-2-sj2-1","2454","8102","Emu Heights to Penrith Schools","School buses","712","00B5EF","FFFFFF","1"
"64-810-3-sj2-1","2454","8103","Gardenia Av to Nepean St","School buses","712","00B5EF","FFFFFF","1"
"64-810-4-sj2-1","2454","8104","Mt Riverview to Wycliffe Christian School","School buses","712","00B5EF","FFFFFF","1"
"64-810-5-sj2-1","2454","8105","Warrimoo to McCarthy HS","School buses","712","00B5EF","FFFFFF","1"
"64-810-6-sj2-1","2454","8106","Emu Heights to Penrith Anglican College","School buses","712","00B5EF","FFFFFF","1"
"64-810-7-sj2-1","2454","8107","Lapstone to Glenbrook PS via St Finbars","School buses","712","00B5EF","FFFFFF","1"
"64-810-8-sj2-1","2454","8108","Emu Heights to Penrith Christian Community School","School buses","712","00B5EF","FFFFFF","1"
"64-810-9-sj2-1","2454","8109","Blaxland East PS to Penrith Anglican College","School buses","712","00B5EF","FFFFFF","1"
"64-811-0-sj2-1","2454","8110","Mt Riverview to Blaxland HS via Blaxland East PS","School buses","712","00B5EF","FFFFFF","1"
"64-811-1-sj2-1","2454","8111","Mt Riverview to Blaxland HS","School buses","712","00B5EF","FFFFFF","1"
"64-811-2-sj2-1","2454","8112","Glenbrook Rd at Olivet St to St Finbars and Glenbrook PS","School buses","712","00B5EF","FFFFFF","1"
"64-811-3-sj2-1","2454","8113","Emu Heights to St Dominics School","School buses","712","00B5EF","FFFFFF","1"
"64-811-4-sj2-1","2454","8114","Emu Plains to Wycliffe Christian School","School buses","712","00B5EF","FFFFFF","1"
"64-811-5-sj2-1","2454","8115","Mt Riverview to Glenbrook PS via Blaxland HS","School buses","712","00B5EF","FFFFFF","1"
"64-811-6-sj2-1","2454","8116","Lapstone to Blaxland HS and Wycliffe Christian School","School buses","712","00B5EF","FFFFFF","1"
"64-811-7-sj2-1","2454","8117","South Glenbrook to Blaxland HS and East Blaxland PS","School buses","712","00B5EF","FFFFFF","1"
"64-811-8-sj2-1","2454","8118","Emu Heights to St Pauls Grammar","School buses","712","00B5EF","FFFFFF","1"
"64-811-9-sj2-1","2454","8119","Glenbrook to St Columba's Catholic College and Blaxland HS","School buses","712","00B5EF","FFFFFF","1"
"64-812-1-sj2-1","2454","8121","Darcy Smith Oval to McCarthy HS","School buses","712","00B5EF","FFFFFF","1"
"64-812-2-sj2-1","2454","8122","Richmond Station to Wycliffe Christian School","School buses","712","00B5EF","FFFFFF","1"
"64-812-3-sj2-1","2454","8123","Hawkesbury Rd to Nepean Christian School","School buses","712","00B5EF","FFFFFF","1"
"64-812-4-sj2-1","2454","8124","Mt Riverview to Penrith Anglican College","School buses","712","00B5EF","FFFFFF","1"
"64-812-5-sj2-1","2454","8125","Great Western Hwy before Lamrock St to Emu Plains PS","School buses","712","00B5EF","FFFFFF","1"
"64-812-6-sj2-1","2454","8126","Emu Plains Bus Depot to Blaxland HS","School buses","712","00B5EF","FFFFFF","1"
"64-820-1-sj2-1","2454","8201","Linden to St Thomas Aquinas PS","School buses","712","00B5EF","FFFFFF","1"
"64-820-2-sj2-1","2454","8202","Springwood Station to Penrith Anglican College","School buses","712","00B5EF","FFFFFF","1"
"64-820-3-sj2-1","2454","8203","Forbes St to Blaxland PS","School buses","712","00B5EF","FFFFFF","1"
"64-820-4-sj2-1","2454","8204","Norman Lindsay Gallery to Springwood PS","School buses","712","00B5EF","FFFFFF","1"
"64-820-5-sj2-1","2454","8205","Springwood Station to Wycliffe Christian School","School buses","712","00B5EF","FFFFFF","1"
"64-820-7-sj2-1","2454","8207","Valley Heights Depot to Winmalee HS","School buses","712","00B5EF","FFFFFF","1"
"64-820-9-sj2-1","2454","8209","Burns Place to Springwood HS","School buses","712","00B5EF","FFFFFF","1"
"64-821-0-sj2-1","2454","8210","Springwood Station to Winmalee HS","School buses","712","00B5EF","FFFFFF","1"
"64-821-1-sj2-1","2454","8211","Hawkesbury Rd at Moore Rd to Winmalee HS","School buses","712","00B5EF","FFFFFF","1"
"64-821-2-sj2-1","2454","8212","Springwood Station to St Pauls Grammar School","School buses","712","00B5EF","FFFFFF","1"
"64-821-3-sj2-1","2454","8213","Hawkesbury Rd opp Lee Rd to Lapstone PS","School buses","712","00B5EF","FFFFFF","1"
"64-821-4-sj2-1","2454","8214","Mt Riverview to St Columba's Catholic College and St Thomas Aquinas PS","School buses","712","00B5EF","FFFFFF","1"
"64-821-5-sj2-1","2454","8215","Hawkesbury Rd after Lawson Rd to Ellison PS","School buses","712","00B5EF","FFFFFF","1"
"64-821-6-sj2-1","2454","8216","Hawkesbury Heights to Wycliffe Christian School","School buses","712","00B5EF","FFFFFF","1"
"64-821-7-sj2-1","2454","8217","Rusden Rd at Bunbinla Av to Blaxland HS","School buses","712","00B5EF","FFFFFF","1"
"64-821-8-sj2-1","2454","8218","Blaxland HS to St Finbars and Glenbrook PS","School buses","712","00B5EF","FFFFFF","1"
"64-821-9-sj2-1","2454","8219","Valley Heights Depot to Blaxland HS","School buses","712","00B5EF","FFFFFF","1"
"64-822-0-sj2-1","2454","8220","Valley Heights to Springwood HS","School buses","712","00B5EF","FFFFFF","1"
"64-822-1-sj2-1","2454","8221","Springwood HS to Winmalee PS","School buses","712","00B5EF","FFFFFF","1"
"64-822-3-sj2-1","2454","8223","Woodford to St Columba's Catholic College and St Thomas Aquinas PS","School buses","712","00B5EF","FFFFFF","1"
"64-822-4-sj2-1","2454","8224","Burns Place to Winmalee HS","School buses","712","00B5EF","FFFFFF","1"
"64-822-5-sj2-1","2454","8225","Hawkesbury Heights to Winmalee HS","School buses","712","00B5EF","FFFFFF","1"
"64-822-6-sj2-1","2454","8226","Linden to Springwood HS and Winmalee HS","School buses","712","00B5EF","FFFFFF","1"
"64-822-7-sj2-1","2454","8227","Hawkesbury Heights to Winmalee and Ellison PS","School buses","712","00B5EF","FFFFFF","1"
"64-822-8-sj2-1","2454","8228","Yellow Rock to Winmalee HS","School buses","712","00B5EF","FFFFFF","1"
"64-822-9-sj2-1","2454","8229","Yellow Rock to Springwood PS","School buses","712","00B5EF","FFFFFF","1"
"64-823-0-sj2-1","2454","8230","Hazelbrook to Springwood HS","School buses","712","00B5EF","FFFFFF","1"
"64-823-1-sj2-1","2454","8231","Homedale St after Springwood Av to Ellison PS","School buses","712","00B5EF","FFFFFF","1"
"64-823-2-sj2-1","2454","8232","Lawson Station to St Columba's Catholic College and St Thomas Aquinas PS","School buses","712","00B5EF","FFFFFF","1"
"64-823-3-sj2-1","2454","8233","Lawson to Springwood HS","School buses","712","00B5EF","FFFFFF","1"
"64-823-4-sj2-1","2454","8234","Springwood Station to Winmalee HS","School buses","712","00B5EF","FFFFFF","1"
"64-823-5-sj2-1","2454","8235","Aldgate House to Wycliffe and St Thomas Aquinas PS","School buses","712","00B5EF","FFFFFF","1"
"64-823-6-sj2-1","2454","8236","Darwin Dr after Governors Dr to St Thomas PS","School buses","712","00B5EF","FFFFFF","1"
"64-823-7-sj2-1","2454","8237","Great Western Hwy before Torwood Rd to Blaxland HS","School buses","712","00B5EF","FFFFFF","1"
"64-824-0-sj2-1","2454","8240","Lawson to Hazelbrook","School buses","712","00B5EF","FFFFFF","1"
"64-830-1-sj2-1","2454","8301","Lawson Station to Lawson PS and Katoomba","School buses","712","00B5EF","FFFFFF","1"
"64-830-2-sj2-1","2454","8302","Leura Depot to Springwood HS","School buses","712","00B5EF","FFFFFF","1"
"64-830-3-sj2-1","2454","8303","Hazelbrook Station to Springwood HS and Faulconbridge PS","School buses","712","00B5EF","FFFFFF","1"
"64-830-4-sj2-1","2454","8304","Hazelbrook PS to Steiner School","School buses","712","00B5EF","FFFFFF","1"
"64-830-6-sj2-1","2454","8306","North Katoomba to Katoomba PS and HS","School buses","712","00B5EF","FFFFFF","1"
"64-830-9-sj2-1","2454","8309","Wentworth Falls to Blue Mountains Grammar School","School buses","712","00B5EF","FFFFFF","1"
"64-831-0-sj2-1","2454","8310","Leura Station to Wycliffe Christian School","School buses","712","00B5EF","FFFFFF","1"
"64-831-1-sj2-1","2454","8311","Wycliffe Christian School to Blaxland and Warrimoo PS","School buses","712","00B5EF","FFFFFF","1"
"64-831-2-sj2-1","2454","8312","Valley Heights to Springwood PS","School buses","712","00B5EF","FFFFFF","1"
"64-831-3-sj2-1","2454","8313","Leura Depot to St Columba's Catholic College and St Thomas Aquinas PS","School buses","712","00B5EF","FFFFFF","1"
"64-831-4-sj2-1","2454","8314","BM Emergency Centre to St Columba's Catholic College","School buses","712","00B5EF","FFFFFF","1"
"64-831-5-sj2-1","2454","8315","North Wentworth Falls to St Columba's Catholic College","School buses","712","00B5EF","FFFFFF","1"
"64-831-6-sj2-1","2454","8316","Katoomba to Leura PS viaNorthKatoomba","School buses","712","00B5EF","FFFFFF","1"
"64-832-0-sj2-1","2454","8320","Katoomba to Wentworth Falls","School buses","712","00B5EF","FFFFFF","1"
"64-832-1-sj2-1","2454","8321","Katoomba to Blackheath Station","School buses","712","00B5EF","FFFFFF","1"
"64-832-3-sj2-1","2454","8323","Hazelbrook to Woodford Station","School buses","712","00B5EF","FFFFFF","1"
"64-832-4-sj2-1","2454","8324","North Katoomba to Katoomba HS","School buses","712","00B5EF","FFFFFF","1"
"64-832-5-sj2-1","2454","8325","Katoomba to Wentworth Falls PS","School buses","712","00B5EF","FFFFFF","1"
"64-833-0-sj2-1","2454","8330","Katoomba to Katoomba High School","School buses","712","00B5EF","FFFFFF","1"
"64-833-1-sj2-1","2454","8331","Blackheath to Katoomba High School","School buses","712","00B5EF","FFFFFF","1"
"64-833-2-sj2-1","2454","8332","Katoomba to Leura Public School","School buses","712","00B5EF","FFFFFF","1"
"64-833-3-sj2-1","2454","8333","Katoomba to Katoomba North Public School via Leura","School buses","712","00B5EF","FFFFFF","1"
"64-833-4-sj2-1","2454","8334","Springwood High School to Blue Mountains Christian School","School buses","712","00B5EF","FFFFFF","1"
"64-850-1-sj2-1","2454","8501","Blaxland HS to East Blaxland","School buses","712","00B5EF","FFFFFF","1"
"64-850-2-sj2-1","2454","8502","Blaxland East PS to Mt Riverview PS","School buses","712","00B5EF","FFFFFF","1"
"64-850-3-sj2-1","2454","8503","Mt Riverview PS to Koala Rd, Blaxland","School buses","712","00B5EF","FFFFFF","1"
"64-850-4-sj2-1","2454","8504","Blaxland HS to East Blaxland","School buses","712","00B5EF","FFFFFF","1"
"64-850-6-sj2-1","2454","8506","Blaxland HS to Lapstone","School buses","712","00B5EF","FFFFFF","1"
"64-850-7-sj2-1","2454","8507","Blaxland East PS to St Finbars PS","School buses","712","00B5EF","FFFFFF","1"
"64-850-8-sj2-1","2454","8508","St Finbars PS to Mt Sion","School buses","712","00B5EF","FFFFFF","1"
"64-851-0-sj2-1","2454","8510","Wycliffe Christian School to St Finbars PS","School buses","712","00B5EF","FFFFFF","1"
"64-851-1-sj2-1","2454","8511","St Finbars PS to Lapstone","School buses","712","00B5EF","FFFFFF","1"
"64-851-2-sj2-1","2454","8512","Nepean District CS to Emu Plains Rd","School buses","712","00B5EF","FFFFFF","1"
"64-851-3-sj2-1","2454","8513","Blaxland HS to Lennox SC","School buses","712","00B5EF","FFFFFF","1"
"64-851-4-sj2-1","2454","8514","Emu Plains to Penrith Interchange","School buses","712","00B5EF","FFFFFF","1"
